StationID,TestMaterial,CompositeID,SampleDate,ParameterCode,SampleCollectionTime,SampleType,Qualifier,Result,Units,LabCode,Comments
GVWSP1,Creek water,,2006-09-10,DO,10:55:00 AM,Average,,7.15,mg/L ppm,SBCK,
GVWSP1,Creek water,,2006-09-10,DO % Sat,10:55:00 AM,Average,,79.07,% Sat,SBCK,
GVWSP1,Creek water,,2006-09-10,pH,10:55:00 AM,Average,,7.38,pH,SBCK,
GVWSP1,Creek water,,2006-09-10,Temp,10:55:00 AM,Average,,20.53,Deg C,SBCK,
GVWSP1,Creek water,,2006-09-10,Temp,10:55:00 AM,Average,,20.6,Deg C,SBCK,
GVWSP1,Creek water,,2006-09-10,TimeAtSite,10:55:00 AM,RESULTS,,1055,MilitaryTime,SBCK,
GVWSP1,Creek water,,2006-09-10,TURB,10:55:00 AM,Average,,1.41,NTU,SBCK,
GVWSP1,Creek water,,2006-10-06,Conductivity,11:00:00 AM,Average,,3580,uS,SBCK,
GVWSP1,Creek water,,2006-10-06,DO,11:00:00 AM,Average,,3.57,mg/L ppm,SBCK,
GVWSP1,Creek water,,2006-10-06,DO % Sat,11:00:00 AM,Average,,36.87,% Sat,SBCK,
GVWSP1,Creek water,,2006-10-06,pH,11:00:00 AM,Average,,7.08,pH,SBCK,
GVWSP1,Creek water,,2006-10-06,Temp,11:00:00 AM,Average,,16.17,Deg C,SBCK,
GVWSP1,Creek water,,2006-10-06,Temp,11:00:00 AM,Average,,16.5,Deg C,SBCK,
GVWSP1,Creek water,,2006-10-06,TimeAtSite,11:00:00 AM,RESULTS,,1100,MilitaryTime,SBCK,
GVWSP1,Creek water,,2006-10-06,TURB,11:00:00 AM,Average,,4.25,NTU,SBCK,
GVWSP1,Creek water,,2006-11-05,Conductivity,10:45:00 AM,Average,,3370,uS,SBCK,
GVWSP1,Creek water,,2006-11-05,DO,10:45:00 AM,Average,,8.24,mg/L ppm,SBCK,
GVWSP1,Creek water,,2006-11-05,DO % Sat,10:45:00 AM,Average,,78.85,% Sat,SBCK,
GVWSP1,Creek water,,2006-11-05,pH,10:45:00 AM,Average,,6.95,pH,SBCK,
GVWSP1,Creek water,,2006-11-05,Temp,10:45:00 AM,Average,,16.07,Deg C,SBCK,
GVWSP1,Creek water,,2006-11-05,TimeAtSite,10:45:00 AM,RESULTS,,1045,MilitaryTime,SBCK,
GVWSP1,Creek water,,2006-11-05,TURB,10:45:00 AM,Average,,5.53,NTU,SBCK,
GVWSP1,Creek water,,2006-12-03,Conductivity,10:55:00 AM,Average,,3180,uS,SBCK,
GVWSP1,Creek water,,2006-12-03,DO,10:55:00 AM,Average,,5.82,mg/L ppm,SBCK,
GVWSP1,Creek water,,2006-12-03,DO % Sat,10:55:00 AM,Average,,53.1,% Sat,SBCK,
GVWSP1,Creek water,,2006-12-03,pH,10:55:00 AM,Average,,7.32,pH,SBCK,
GVWSP1,Creek water,,2006-12-03,Temp,10:55:00 AM,Average,,10.52,Deg C,SBCK,
GVWSP1,Creek water,,2006-12-03,TimeAtSite,10:55:00 AM,RESULTS,,1055,MilitaryTime,SBCK,
GVWSP1,Creek water,,2006-12-03,TURB,10:55:00 AM,Average,,0.73,NTU,SBCK,
GVWSP1,Creek water,,2007-01-07,Conductivity,10:55:00 AM,Average,,1930,uS,SBCK,
GVWSP1,Creek water,,2007-01-07,DO,10:55:00 AM,Average,,18.22,mg/L ppm,SBCK,
GVWSP1,Creek water,,2007-01-07,DO % Sat,10:55:00 AM,Average,,165.47,% Sat,SBCK,
GVWSP1,Creek water,,2007-01-07,pH,10:55:00 AM,Average,,8.14,pH,SBCK,
GVWSP1,Creek water,,2007-01-07,Temp,10:55:00 AM,Average,,10.85,Deg C,SBCK,
GVWSP1,Creek water,,2007-01-07,TimeAtSite,10:55:00 AM,RESULTS,,1055,MilitaryTime,SBCK,
GVWSP1,Creek water,,2007-01-07,TURB,10:55:00 AM,Average,,0.52,NTU,SBCK,
GVWSP1,Creek water,,2007-02-04,Conductivity,10:47:00 AM,Average,,1793,uS,SBCK,
GVWSP1,Creek water,,2007-02-04,DO,10:47:00 AM,Average,,12.89,mg/L ppm,SBCK,
GVWSP1,Creek water,,2007-02-04,DO % Sat,10:47:00 AM,Average,,126.07,% Sat,SBCK,
GVWSP1,Creek water,,2007-02-04,pH,10:47:00 AM,Average,,8.05,pH,SBCK,
GVWSP1,Creek water,,2007-02-04,Temp,10:47:00 AM,Average,,14.03,Deg C,SBCK,
GVWSP1,Creek water,,2007-02-04,TimeAtSite,10:47:00 AM,RESULTS,,1047,MilitaryTime,SBCK,
GVWSP1,Creek water,,2007-02-04,TURB,10:47:00 AM,Average,,0.63,NTU,SBCK,
GVWSP1,Creek water,,2007-03-04,Conductivity,11:00:00 AM,Average,,1801,uS,SBCK,
GVWSP1,Creek water,,2007-03-04,DO,11:00:00 AM,Average,,15.3,mg/L ppm,SBCK,
GVWSP1,Creek water,,2007-03-04,DO % Sat,11:00:00 AM,Average,,156.8,% Sat,SBCK,
GVWSP1,Creek water,,2007-03-04,pH,11:00:00 AM,Average,,7.87,pH,SBCK,
GVWSP1,Creek water,,2007-03-04,Temp,11:00:00 AM,Average,,16.77,Deg C,SBCK,
GVWSP1,Creek water,,2007-03-04,TimeAtSite,11:00:00 AM,RESULTS,,1100,MilitaryTime,SBCK,
GVWSP1,Creek water,,2007-03-04,TURB,11:00:00 AM,Average,,1.77,NTU,SBCK,
GVWSP1,Creek water,,2007-05-06,Conductivity,10:50:00 AM,Average,,3030,uS,SBCK,
GVWSP1,Creek water,,2007-05-06,DO,10:50:00 AM,Average,,11.46,mg/L ppm,SBCK,
GVWSP1,Creek water,,2007-05-06,DO % Sat,10:50:00 AM,Average,,117.7,% Sat,SBCK,
GVWSP1,Creek water,,2007-05-06,pH,10:50:00 AM,Average,,7.5,pH,SBCK,
GVWSP1,Creek water,,2007-05-06,Temp,10:50:00 AM,Average,,17.68,Deg C,SBCK,
GVWSP1,Creek water,,2007-05-06,TimeAtSite,10:50:00 AM,RESULTS,,1050,MilitaryTime,SBCK,
GVWSP1,Creek water,,2007-05-06,TURB,10:50:00 AM,Average,,4.47,NTU,SBCK,
GVWSP1,Creek water,,2007-06-03,Conductivity,11:05:00 AM,Average,,4110,uS,SBCK,
GVWSP1,Creek water,,2007-06-03,DO,11:05:00 AM,Average,,7.42,mg/L ppm,SBCK,
GVWSP1,Creek water,,2007-06-03,DO % Sat,11:05:00 AM,Average,,78.53,% Sat,SBCK,
GVWSP1,Creek water,,2007-06-03,pH,11:05:00 AM,Average,,7.45,pH,SBCK,
GVWSP1,Creek water,,2007-06-03,Temp,11:05:00 AM,Average,,17.7,Deg C,SBCK,
GVWSP1,Creek water,,2007-06-03,TimeAtSite,11:05:00 AM,RESULTS,,1105,MilitaryTime,SBCK,
GVWSP1,Creek water,,2007-06-03,TURB,11:05:00 AM,Average,,3.77,NTU,SBCK,
GVWSP1,Creek water,,2008-01-06,Conductivity,11:00:00 AM,Average,,588,uS,SBCK,heavy rain yesterday
GVWSP1,Creek water,,2008-01-06,DO,11:00:00 AM,Average,,10.36,mg/L ppm,SBCK,heavy rain yesterday
GVWSP1,Creek water,,2008-01-06,DO % Sat,11:00:00 AM,Average,,95.6,% Sat,SBCK,heavy rain yesterday
GVWSP1,Creek water,,2008-01-06,pH,11:00:00 AM,Average,,7.74,pH,SBCK,heavy rain yesterday
GVWSP1,Creek water,,2008-01-06,Temp,11:00:00 AM,Average,,11.9,Deg C,SBCK,heavy rain yesterday
GVWSP1,Creek water,,2008-01-06,TimeAtSite,11:00:00 AM,RESULTS,,1100,MilitaryTime,SBCK,heavy rain yesterday
GVWSP1,Creek water,,2008-01-06,TURB,11:00:00 AM,Average,,108.33,NTU,SBCK,heavy rain yesterday
GVWSP1,Creek water,,2008-02-03,Conductivity,12:00:00 PM,Average,,711,uS,SBCK,rain event last night
GVWSP1,Creek water,,2008-02-03,DO,12:00:00 PM,Average,,9.75,mg/L ppm,SBCK,rain event last night
GVWSP1,Creek water,,2008-02-03,DO % Sat,12:00:00 PM,Average,,91.07,% Sat,SBCK,rain event last night
GVWSP1,Creek water,,2008-02-03,pH,12:00:00 PM,Average,,7.59,pH,SBCK,rain event last night
GVWSP1,Creek water,,2008-02-03,Temp,12:00:00 PM,Average,,12.12,Deg C,SBCK,rain event last night
GVWSP1,Creek water,,2008-02-03,TimeAtSite,12:00:00 PM,RESULTS,,1200,MilitaryTime,SBCK,rain event last night
GVWSP1,Creek water,,2008-02-03,TURB,12:00:00 PM,Average,,194.17,NTU,SBCK,rain event last night
GVWSP1,Creek water,,2008-03-01,DO,10:47:00 AM,Average,,18.79,mg/L ppm,SBCK,
GVWSP1,Creek water,,2008-03-01,DO % Sat,10:47:00 AM,Average,,196.6,% Sat,SBCK,
GVWSP1,Creek water,,2008-03-01,pH,10:47:00 AM,Average,,8.55,pH,SBCK,
GVWSP1,Creek water,,2008-03-01,Temp,10:47:00 AM,Average,,17.3,Deg C,SBCK,
GVWSP1,Creek water,,2008-03-01,TimeAtSite,10:47:00 AM,RESULTS,,1047,MilitaryTime,SBCK,
GVWSP1,Creek water,,2008-03-01,TURB,10:47:00 AM,Average,,0.95,NTU,SBCK,
GVWSP1,Creek water,,2008-04-06,Conductivity,10:50:00 AM,Average,,1457,uS,SBCK,
GVWSP1,Creek water,,2008-04-06,DO,10:50:00 AM,Average,,13.7,mg/L ppm,SBCK,
GVWSP1,Creek water,,2008-04-06,DO % Sat,10:50:00 AM,Average,,138.8,% Sat,SBCK,
GVWSP1,Creek water,,2008-04-06,pH,10:50:00 AM,Average,,8.12,pH,SBCK,
GVWSP1,Creek water,,2008-04-06,Temp,10:50:00 AM,Average,,15.97,Deg C,SBCK,
GVWSP1,Creek water,,2008-04-06,TimeAtSite,10:50:00 AM,RESULTS,,1050,MilitaryTime,SBCK,
GVWSP1,Creek water,,2008-04-06,TURB,10:50:00 AM,Average,,1.12,NTU,SBCK,
GVWSP1,Creek water,,2008-07-13,TURB,11:39:00 AM,Average,,0.54,NTU,SBCK,
GVWSP1,Creek water,,2008-09-07,Conductivity,10:30:00 AM,Average,,1674,uS,SBCK,
GVWSP1,Creek water,,2008-09-07,DO,10:30:00 AM,Average,,13.26,mg/L ppm,SBCK,
GVWSP1,Creek water,,2008-09-07,DO % Sat,10:30:00 AM,Average,,159.1,% Sat,SBCK,
GVWSP1,Creek water,,2008-09-07,pH,10:30:00 AM,Average,,8.17,pH,SBCK,
GVWSP1,Creek water,,2008-09-07,Temp,10:30:00 AM,Average,,23.62,Deg C,SBCK,
GVWSP1,Creek water,,2008-09-07,TimeAtSite,10:30:00 AM,RESULTS,,1030,MilitaryTime,SBCK,
GVWSP1,Creek water,,2008-09-07,TURB,10:30:00 AM,Average,,1.64,NTU,SBCK,
GVWSP1,Creek water,,2008-10-05,Conductivity,,Average,,3060,uS,SBCK,
GVWSP1,Creek water,,2008-11-02,Conductivity,10:22:00 AM,Average,,803,uS,SBCK,
GVWSP1,Creek water,,2008-11-02,DO,10:22:00 AM,Average,,7.07,mg/L ppm,SBCK,
GVWSP1,Creek water,,2008-11-02,DO % Sat,10:22:00 AM,Average,,78.53,% Sat,SBCK,
GVWSP1,Creek water,,2008-11-02,pH,10:22:00 AM,Average,,7.63,pH,SBCK,
GVWSP1,Creek water,,2008-11-02,Temp,10:22:00 AM,Average,,20.57,Deg C,SBCK,
GVWSP1,Creek water,,2008-11-02,TimeAtSite,10:22:00 AM,RESULTS,,1022,MilitaryTime,SBCK,
GVWSP1,Creek water,,2008-11-02,TURB,10:22:00 AM,Average,,24.33,NTU,SBCK,
GVWSP1,Creek water,,2009-01-11,Conductivity,10:50:00 AM,Average,,1210,uS,SBCK,
GVWSP1,Creek water,,2009-01-11,DO,10:50:00 AM,Average,,11.7,mg/L ppm,SBCK,
GVWSP1,Creek water,,2009-01-11,DO % Sat,10:50:00 AM,Average,,117.5,% Sat,SBCK,
GVWSP1,Creek water,,2009-01-11,pH,10:50:00 AM,Average,,8.42,pH,SBCK,
GVWSP1,Creek water,,2009-01-11,Temp,10:50:00 AM,Average,,15.72,Deg C,SBCK,
GVWSP1,Creek water,,2009-01-11,TimeAtSite,10:50:00 AM,RESULTS,,1050,MilitaryTime,SBCK,
GVWSP1,Creek water,,2009-01-11,TURB,10:50:00 AM,Average,,0.82,NTU,SBCK,
GVWSP1,Creek water,,2009-02-08,Conductivity,10:49:00 AM,Average,,793,uS,SBCK,
GVWSP1,Creek water,,2009-02-08,DO,10:49:00 AM,Average,,10.65,mg/L ppm,SBCK,
GVWSP1,Creek water,,2009-02-08,DO % Sat,10:49:00 AM,Average,,99.27,% Sat,SBCK,
GVWSP1,Creek water,,2009-02-08,pH,10:49:00 AM,Average,,8.38,pH,SBCK,
GVWSP1,Creek water,,2009-02-08,Temp,10:49:00 AM,Average,,12.93,Deg C,SBCK,
GVWSP1,Creek water,,2009-02-08,TimeAtSite,10:49:00 AM,RESULTS,,1049,MilitaryTime,SBCK,
GVWSP1,Creek water,,2009-02-08,TURB,10:49:00 AM,Average,,16.87,NTU,SBCK,
GVWSP1,Creek water,,2009-03-08,Conductivity,10:45:00 AM,Average,,1397,uS,SBCK,
GVWSP1,Creek water,,2009-03-08,DO,10:45:00 AM,Average,,12.87,mg/L ppm,SBCK,
GVWSP1,Creek water,,2009-03-08,DO % Sat,10:45:00 AM,Average,,134.15,% Sat,SBCK,
GVWSP1,Creek water,,2009-03-08,pH,10:45:00 AM,Average,,8.32,pH,SBCK,
GVWSP1,Creek water,,2009-03-08,Temp,10:45:00 AM,Average,,17.16,Deg C,SBCK,
GVWSP1,Creek water,,2009-03-08,TimeAtSite,10:45:00 AM,RESULTS,,1045,MilitaryTime,SBCK,
GVWSP1,Creek water,,2009-03-08,TURB,10:45:00 AM,Average,,2.67,NTU,SBCK,
GVWSP1,Creek water,,2009-04-05,TimeAtSite,10:54:00 AM,RESULTS,,1054,MilitaryTime,SBCK,
GVWSP1,Creek water,,2009-11-08,Conductivity,10:20:00 AM,Average,,1117,uS,SBCK,
GVWSP1,Creek water,,2009-11-08,DO,10:20:00 AM,Average,,10.74,mg/L ppm,SBCK,
GVWSP1,Creek water,,2009-11-08,DO % Sat,10:20:00 AM,Average,,115.53,% Sat,SBCK,
GVWSP1,Creek water,,2009-11-08,pH,10:20:00 AM,Average,,8.02,pH,SBCK,
GVWSP1,Creek water,,2009-11-08,Temp,10:20:00 AM,Average,,19.22,Deg C,SBCK,
GVWSP1,Creek water,,2009-11-08,TimeAtSite,10:20:00 AM,RESULTS,,1020,MilitaryTime,SBCK,
GVWSP1,Creek water,,2009-11-08,TURB,10:20:00 AM,Average,,2.53,NTU,SBCK,
GVWSP1,Creek water,,2009-12-06,Conductivity,11:00:00 AM,Average,,1797,uS,SBCK,
GVWSP1,Creek water,,2009-12-06,DO,11:00:00 AM,Average,,15.07,mg/L ppm,SBCK,
GVWSP1,Creek water,,2009-12-06,DO % Sat,11:00:00 AM,Average,,155.37,% Sat,SBCK,
GVWSP1,Creek water,,2009-12-06,pH,11:00:00 AM,Average,,8.36,pH,SBCK,
GVWSP1,Creek water,,2009-12-06,Temp,11:00:00 AM,Average,,16.69,Deg C,SBCK,
GVWSP1,Creek water,,2009-12-06,TimeAtSite,11:00:00 AM,RESULTS,,1100,MilitaryTime,SBCK,
GVWSP1,Creek water,,2009-12-06,TURB,11:00:00 AM,Average,,0.49,NTU,SBCK,
GVWSP1,Creek water,,2010-01-10,Conductivity,11:00:00 AM,Average,,1090,uS,SBCK,
GVWSP1,Creek water,,2010-01-10,DO,11:00:00 AM,Average,,10.69,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-01-10,DO % Sat,11:00:00 AM,Average,,103.77,% Sat,SBCK,
GVWSP1,Creek water,,2010-01-10,pH,11:00:00 AM,Average,,8.25,pH,SBCK,
GVWSP1,Creek water,,2010-01-10,Temp,11:00:00 AM,Average,,14.42,Deg C,SBCK,
GVWSP1,Creek water,,2010-01-10,TimeAtSite,11:00:00 AM,RESULTS,,1100,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-01-10,TURB,11:00:00 AM,Average,,0.02,NTU,SBCK,
GVWSP1,Creek water,,2010-02-07,Conductivity,10:49:00 AM,Average,,762,uS,SBCK,
GVWSP1,Creek water,,2010-02-07,DO,10:49:00 AM,Average,,10.56,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-02-07,DO % Sat,10:49:00 AM,Average,,101.03,% Sat,SBCK,
GVWSP1,Creek water,,2010-02-07,pH,10:49:00 AM,Average,,7.99,pH,SBCK,
GVWSP1,Creek water,,2010-02-07,Temp,10:49:00 AM,Average,,13.61,Deg C,SBCK,
GVWSP1,Creek water,,2010-02-07,TimeAtSite,10:49:00 AM,RESULTS,,1049,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-02-07,TURB,10:49:00 AM,Average,,69.37,NTU,SBCK,
GVWSP1,Creek water,,2010-03-07,Conductivity,10:38:00 AM,Average,,909,uS,SBCK,
GVWSP1,Creek water,,2010-03-07,DO,10:38:00 AM,Average,,9.85,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-03-07,DO % Sat,10:38:00 AM,Average,,102.4,% Sat,SBCK,
GVWSP1,Creek water,,2010-03-07,pH,10:38:00 AM,Average,,7.88,pH,SBCK,
GVWSP1,Creek water,,2010-03-07,Temp,10:38:00 AM,Average,,16.64,Deg C,SBCK,
GVWSP1,Creek water,,2010-03-07,TimeAtSite,10:38:00 AM,RESULTS,,1038,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-03-07,TURB,10:38:00 AM,Average,,13.53,NTU,SBCK,
GVWSP1,Creek water,,2010-04-11,Conductivity,10:45:00 AM,Average,,1115,uS,SBCK,
GVWSP1,Creek water,,2010-04-11,DO,10:45:00 AM,Average,,12.58,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-04-11,DO % Sat,10:45:00 AM,Average,,121.77,% Sat,SBCK,
GVWSP1,Creek water,,2010-04-11,pH,10:45:00 AM,Average,,7.68,pH,SBCK,
GVWSP1,Creek water,,2010-04-11,Temp,10:45:00 AM,Average,,13.97,Deg C,SBCK,
GVWSP1,Creek water,,2010-04-11,TimeAtSite,10:45:00 AM,RESULTS,,1045,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-04-11,TURB,10:45:00 AM,Average,,0.31,NTU,SBCK,
GVWSP1,Creek water,,2010-05-02,Conductivity,10:52:00 AM,Average,,911,uS,SBCK,
GVWSP1,Creek water,,2010-05-02,DO,10:52:00 AM,Average,,14.43,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-05-02,DO % Sat,10:52:00 AM,Average,,168.5,% Sat,SBCK,
GVWSP1,Creek water,,2010-05-02,pH,10:52:00 AM,Average,,7.98,pH,SBCK,
GVWSP1,Creek water,,2010-05-02,Temp,10:52:00 AM,Average,,22.3,Deg C,SBCK,
GVWSP1,Creek water,,2010-05-02,TimeAtSite,10:52:00 AM,RESULTS,,1052,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-05-02,TURB,10:52:00 AM,Average,,2.05,NTU,SBCK,
GVWSP1,Creek water,,2010-06-09,Conductivity,11:20:00 AM,Average,,1218,uS,SBCK,
GVWSP1,Creek water,,2010-06-09,DO,11:20:00 AM,Average,,13.75,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-06-09,DO % Sat,11:20:00 AM,Average,,171.13,% Sat,SBCK,
GVWSP1,Creek water,,2010-06-09,pH,11:20:00 AM,Average,,8.15,pH,SBCK,
GVWSP1,Creek water,,2010-06-09,Temp,11:20:00 AM,Average,,26.72,Deg C,SBCK,
GVWSP1,Creek water,,2010-06-09,TimeAtSite,11:20:00 AM,RESULTS,,1120,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-06-09,TURB,11:20:00 AM,Average,,0.66,NTU,SBCK,
GVWSP1,Creek water,,2010-07-15,Conductivity,3:45:00 PM,Average,,1242,uS,SBCK,
GVWSP1,Creek water,,2010-07-15,DO,3:45:00 PM,Average,,8.13,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-07-15,DO % Sat,3:45:00 PM,Average,,112.53,% Sat,SBCK,
GVWSP1,Creek water,,2010-07-15,pH,3:45:00 PM,Average,,8.26,pH,SBCK,
GVWSP1,Creek water,,2010-07-15,Temp,3:45:00 PM,Average,,32.49,Deg C,SBCK,
GVWSP1,Creek water,,2010-07-15,TimeAtSite,3:45:00 PM,RESULTS,,1545,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-07-15,TURB,3:45:00 PM,Average,,1.11,NTU,SBCK,
GVWSP1,Creek water,,2010-08-10,Conductivity,12:25:00 PM,Average,,1095,uS,SBCK,
GVWSP1,Creek water,,2010-08-10,DO,12:25:00 PM,Average,,12.16,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-08-10,DO % Sat,12:25:00 PM,Average,,138.3,% Sat,SBCK,
GVWSP1,Creek water,,2010-08-10,pH,12:25:00 PM,Average,,8.58,pH,SBCK,
GVWSP1,Creek water,,2010-08-10,Temp,12:25:00 PM,Average,,21.98,Deg C,SBCK,
GVWSP1,Creek water,,2010-08-10,TimeAtSite,12:25:00 PM,RESULTS,,1225,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-08-10,TURB,12:25:00 PM,Average,,0.55,NTU,SBCK,
GVWSP1,Creek water,,2010-09-12,Conductivity,11:18:00 AM,Average,,1296,uS,SBCK,
GVWSP1,Creek water,,2010-09-12,DO,11:18:00 AM,Average,,10.61,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-09-12,DO % Sat,11:18:00 AM,Average,,123.2,% Sat,SBCK,
GVWSP1,Creek water,,2010-09-12,pH,11:18:00 AM,Average,,8.43,pH,SBCK,
GVWSP1,Creek water,,2010-09-12,Temp,11:18:00 AM,Average,,22.83,Deg C,SBCK,
GVWSP1,Creek water,,2010-09-12,TimeAtSite,11:18:00 AM,RESULTS,,1118,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-09-12,TURB,11:18:00 AM,Average,,0.45,NTU,SBCK,
GVWSP1,Creek water,,2010-10-06,Conductivity,3:51:00 PM,Average,,858,uS,SBCK,
GVWSP1,Creek water,,2010-10-06,DO,3:51:00 PM,Average,,8.14,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-10-06,DO % Sat,3:51:00 PM,Average,,90.6,% Sat,SBCK,
GVWSP1,Creek water,,2010-10-06,pH,3:51:00 PM,Average,,8.23,pH,SBCK,
GVWSP1,Creek water,,2010-10-06,Temp,3:51:00 PM,Average,,32.6,Deg C,SBCK,
GVWSP1,Creek water,,2010-10-06,TimeAtSite,3:51:00 PM,RESULTS,,1551,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-10-06,TURB,3:51:00 PM,Average,,4.2,NTU,SBCK,
GVWSP1,Creek water,,2010-11-10,Conductivity,3:15:00 PM,Average,,1028,uS,,
GVWSP1,Creek water,,2010-11-10,DO,3:15:00 PM,Average,,9.8,mg/L ppm,,
GVWSP1,Creek water,,2010-11-10,DO % Sat,3:15:00 PM,Average,,99.2,% Sat,,
GVWSP1,Creek water,,2010-11-10,pH,3:15:00 PM,Average,,8.58,pH,,
GVWSP1,Creek water,,2010-11-10,Temp,3:15:00 PM,Average,,15.8,Deg C,,
GVWSP1,Creek water,,2010-11-10,TURB,3:15:00 PM,Average,,0.31,NTU,,
GVWSP1,Creek water,,2010-12-05,Conductivity,10:48:00 AM,Average,,1011,uS,SBCK,
GVWSP1,Creek water,,2010-12-05,DO,10:48:00 AM,Average,,11.73,mg/L ppm,SBCK,
GVWSP1,Creek water,,2010-12-05,DO % Sat,10:48:00 AM,Average,,111.3,% Sat,SBCK,
GVWSP1,Creek water,,2010-12-05,pH,10:48:00 AM,Average,,8.59,pH,SBCK,
GVWSP1,Creek water,,2010-12-05,Temp,10:48:00 AM,Average,,13,Deg C,SBCK,
GVWSP1,Creek water,,2010-12-05,TimeAtSite,10:48:00 AM,RESULTS,,1048,MilitaryTime,SBCK,
GVWSP1,Creek water,,2010-12-05,TURB,10:48:00 AM,Average,,1.22,NTU,SBCK,
GVWSP1,Creek water,,2011-01-09,Conductivity,10:49:00 AM,Average,,1208,uS,SBCK,
GVWSP1,Creek water,,2011-01-09,DO,10:49:00 AM,Average,,10.55,mg/L ppm,SBCK,
GVWSP1,Creek water,,2011-01-09,DO % Sat,10:49:00 AM,Average,,97.2,% Sat,SBCK,
GVWSP1,Creek water,,2011-01-09,pH,10:49:00 AM,Average,,8.42,pH,SBCK,
GVWSP1,Creek water,,2011-01-09,Temp,10:49:00 AM,Average,,11.8,Deg C,SBCK,
GVWSP1,Creek water,,2011-01-09,TimeAtSite,10:49:00 AM,RESULTS,,1049,MilitaryTime,SBCK,
GVWSP1,Creek water,,2011-01-09,TURB,10:49:00 AM,Average,,8.26,NTU,SBCK,
GVWSP1,Creek water,,2011-02-06,Conductivity,11:03:00 AM,Average,,1049,uS,SBCK,
GVWSP1,Creek water,,2011-02-06,DO,11:03:00 AM,Average,,14.45,mg/L ppm,SBCK,
GVWSP1,Creek water,,2011-02-06,DO % Sat,11:03:00 AM,Average,,149.2,% Sat,SBCK,
GVWSP1,Creek water,,2011-02-06,pH,11:03:00 AM,Average,,8.59,pH,SBCK,
GVWSP1,Creek water,,2011-02-06,Temp,11:03:00 AM,Average,,17.3,Deg C,SBCK,
GVWSP1,Creek water,,2011-02-06,TimeAtSite,11:03:00 AM,RESULTS,,1103,MilitaryTime,SBCK,
GVWSP1,Creek water,,2011-02-06,TURB,11:03:00 AM,Average,,0.19,NTU,SBCK,
GVWSP1,Creek water,,2011-03-06,Conductivity,10:52:00 AM,Average,,1038,uS,SBCK,
GVWSP1,Creek water,,2011-03-06,DO,10:52:00 AM,Average,,14.17,mg/L ppm,SBCK,
GVWSP1,Creek water,,2011-03-06,DO % Sat,10:52:00 AM,Average,,151.7,% Sat,SBCK,
GVWSP1,Creek water,,2011-03-06,pH,10:52:00 AM,Average,,8.55,pH,SBCK,
GVWSP1,Creek water,,2011-03-06,Temp,10:52:00 AM,Average,,18.9,Deg C,SBCK,
GVWSP1,Creek water,,2011-03-06,TimeAtSite,10:52:00 AM,RESULTS,,1052,MilitaryTime,SBCK,
GVWSP1,Creek water,,2011-04-03,Conductivity,10:38:00 AM,Average,,1440,uS,SBCK,BO
GVWSP1,Creek water,,2011-04-03,DO,10:38:00 AM,Average,,10.09,mg/L ppm,SBCK,
GVWSP1,Creek water,,2011-04-03,DO % Sat,10:38:00 AM,Average,,100.2,% Sat,SBCK,
GVWSP1,Creek water,,2011-04-03,pH,10:38:00 AM,Average,,8.35,pH,SBCK,
GVWSP1,Creek water,,2011-04-03,Temp,10:38:00 AM,Average,,15.6,Deg C,SBCK,
GVWSP1,Creek water,,2011-04-03,TimeAtSite,10:38:00 AM,RESULTS,,1038,MilitaryTime,SBCK,
GVWSP1,Creek water,,2011-04-03,TURB,10:38:00 AM,Average,,23.53,NTU,SBCK,
GVWSP1,Creek water,,2011-05-08,Conductivity,10:42:00 AM,Average,,1159,uS,SBCK,
GVWSP1,Creek water,,2011-05-08,DO,10:42:00 AM,Average,,10.56,mg/L ppm,SBCK,
GVWSP1,Creek water,,2011-05-08,DO % Sat,10:42:00 AM,Average,,121,% Sat,SBCK,
GVWSP1,Creek water,,2011-05-08,pH,10:42:00 AM,Average,,8.13,pH,SBCK,
GVWSP1,Creek water,,2011-05-08,Temp,10:42:00 AM,Average,,22,Deg C,SBCK,
GVWSP1,Creek water,,2011-05-08,TimeAtSite,10:42:00 AM,RESULTS,,1042,MilitaryTime,SBCK,
GVWSP1,Creek water,,2011-05-08,TURB,10:42:00 AM,Average,,1.04,NTU,SBCK,
